56360;42,856020393;sequencial
56392;43,279744876;sequencial
51744;32,84353978;sequencial
48240;25,623517628;sequencial
50568;27,05667795;sequencial
53512;90,969116556;sequencial
55616;30,554793855;sequencial
47808;26,244267968;sequencial
47064;25,248360536;sequencial
56472;29,626694314;sequencial
