40008;22,17571459;sequencial
40008;22,540446028;sequencial
40008;21,951878309;sequencial
40008;22,132624421;sequencial
40008;22,184201255;sequencial
40008;22,99860943;sequencial
40008;22,140915963;sequencial
40008;22,053686503;sequencial
40008;22,758003404;sequencial
40008;22,955943736;sequencial
