48776;94,66167548;sequencial
48264;32,722492231;sequencial
51608;29,049849037;sequencial
45408;26,138048868;sequencial
45400;24,690897848;sequencial
57096;30,863046279;sequencial
50056;27,586936205;sequencial
56800;31,017132434;sequencial
52488;30,558615734;sequencial
57952;33,013836155;sequencial
45808;25,656439405;sequencial
