Tamanho da Mensagem;Tempo de Resposta
0;12,661057828035165
5000;25,20218116860576
10000;39,652231214794824
15000;56,57931783828286
20000;72,09551835910295
25000;87,73987328678585
30000;105,09178895196328
35000;119,8274302024435
40000;135,83179642968733
45000;152,183976034394
50000;168,3438541809828
55000;184,40748860779087
60000;199,52271672918027
