Tamanho da Mensagem;Tempo de Resposta
0;15,284029507941804
5000;26,785103277989215
10000;39,70533338975436
15000;52,83053194933777
20000;68,18557298868224
25000;84,59212624411818
30000;102,0557348726904
35000;120,21494086748066
40000;138,43528791112647
45000;149,62316501987402
50000;167,6242505553331
55000;184,52521562602576
60000;200,5850611690206
