Tamanho da Mensagem;Tempo de Resposta
0;15,874374590714021
5000;30,212192482917786
10000;46,38345043069094
15000;62,50779876872208
20000;79,95993260902688
25000;95,97358635437145
30000;113,91278670953682
35000;132,5918010733868
40000;148,00647712364844
45000;165,62608987710163
50000;183,93448404912576
55000;202,48329946833218
60000;221,18834881310698
