Tamanho da Mensagem;Tempo de Resposta
0;12,443257688936937
5000;20,394979844793127
10000;31,01778247580413
15000;42,370565523439886
20000;53,76428082121989
25000;65,13930139189685
30000;76,9976853329062
35000;88,23023229572057
40000;99,98899677283623
45000;111,1853222967654
50000;123,14407405135067
55000;134,75382313612505
60000;146,2300904242876
