Tamanho da Mensagem;Tempo de Resposta
0;19,106302446077734
5000;30,54534425540634
10000;46,300044438789605
15000;63,130989618603564
20000;80,26841491596963
25000;97,71130206039349
30000;115,19669884561837
35000;132,09308961503154
40000;149,24070729065073
45000;166,20641227162136
50000;183,697733109697
55000;200,55550414722322
60000;218,09615294243144
