Tamanho da Mensagem;Tempo de Resposta
0;11,54148153813869
5000;18,459918218205093
10000;26,759652489822656
15000;36,316828031852545
20000;46,37323337982347
25000;56,49221173150005
30000;66,07754363973447
35000;75,98107717567666
40000;85,94483779010626
45000;95,87614194560824
50000;105,77171917545544
55000;115,62094547035367
60000;125,5862313431066
