Tamanho da Mensagem;Tempo de Resposta
0;16,41254827946251
5000;29,76296657012949
10000;46,04820294690897
15000;63,34437224205701
20000;80,53814387311031
25000;98,18814290776503
30000;115,0905030782799
35000;132,41782779625495
40000;150,0244158092275
45000;166,9943161799768
50000;184,28012328914602
55000;201,88107262326372
60000;219,42196832049368
