Tamanho da Mensagem;Tempo de Resposta
0;0,08121431059175377
5000;0,07859644905209957
10000;0,09258373069740607
15000;0,165451002965105
20000;0,16388830808052843
25000;0,09991582035888083
30000;0,08753605137727058
35000;0,09234323121555507
40000;0,08611494850599158
45000;0,08015855672987335
50000;0,13071520721966395
55000;0,21243162785254285
60000;0,1436023555015116
