Tamanho da Mensagem;Tempo de Resposta
0;0,06201721955865468
5000;0,06317042847419459
10000;0,0649375621020837
15000;0,09622195625126632
20000;0,11364732805359339
25000;0,08178734074724568
30000;0,07970195805271467
35000;0,11998048816753897
40000;0,06639601501379432
45000;0,05863695225122493
50000;0,04958730680385572
55000;0,07407494106826568
60000;0,09270368116143446
